post_id,user_verdict,dimension,Claude,DeepSeek,Gemini,GPT-4o-mini,Qwen,mean,median,std,min,max,count,agreement
10h7y27,Y,Purity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10io8qx,Y,Authority_Family,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5555555555555556
10io8qx,Y,Authority_Society,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5555555555555556
10io8qx,Y,Care_Harm,-1.0,-2.0,-2.0,-1.0,-2.0,-1.6,-2.0,0.4898979485566356,-2.0,-1.0,5,0.6711869097939006
10io8qx,Y,Equality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10io8qx,Y,Loyalty,-1.0,-2.0,-2.0,-1.0,0.0,-1.2,-1.0,0.7483314773547883,-2.0,0.0,5,0.5719739151027539
10io8qx,Y,Proportionality,2.0,2.0,2.0,0.0,0.0,1.2,2.0,0.9797958971132712,0.0,2.0,5,0.505102572168219
10io8qx,Y,Purity,-1.0,-2.0,-1.0,-1.0,-1.0,-1.2,-1.0,0.4000000000000001,-2.0,-1.0,5,0.7142857142857142
10jot1f,Y,Authority_Family,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5719739151027539
10jot1f,Y,Authority_Society,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5719739151027539
10jot1f,Y,Care_Harm,1.0,1.0,2.0,2.0,2.0,1.6,2.0,0.4898979485566356,1.0,2.0,5,0.6711869097939006
10jot1f,Y,Equality,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4000000000000001,0.0,1.0,5,0.7142857142857142
10jot1f,Y,Loyalty,0.0,1.0,1.0,0.0,1.0,0.6,1.0,0.4898979485566356,0.0,1.0,5,0.6711869097939005
10jot1f,Y,Proportionality,0.0,1.0,2.0,0.0,0.0,0.6,0.0,0.7999999999999999,0.0,2.0,5,0.5555555555555556
10jot1f,Y,Purity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10ltdcm,N,Authority_Family,-1.0,-1.0,-1.0,-1.0,-2.0,-1.2,-1.0,0.4,-2.0,-1.0,5,0.7142857142857143
10ltdcm,N,Authority_Society,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,5,0.7142857142857143
10ltdcm,N,Care_Harm,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,5,1.0
10ltdcm,N,Equality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10ltdcm,N,Loyalty,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.6324555320336759,-1.0,1.0,5,0.6125741132772068
10ltdcm,N,Proportionality,0.0,1.0,1.0,0.0,1.0,0.6,1.0,0.4898979485566356,0.0,1.0,5,0.6711869097939005
10ltdcm,N,Purity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10nh3tl,Y,Authority_Family,2.0,2.0,1.0,1.0,0.0,1.2,1.0,0.7483314773547883,0.0,2.0,5,0.5719739151027539
10nh3tl,Y,Authority_Society,2.0,2.0,1.0,1.0,0.0,1.2,1.0,0.7483314773547883,0.0,2.0,5,0.5719739151027539
10nh3tl,Y,Care_Harm,1.0,1.0,2.0,0.0,0.0,0.8,1.0,0.7483314773547883,0.0,2.0,5,0.5719739151027539
10nh3tl,Y,Equality,1.0,0.0,-2.0,0.0,-1.0,-0.4,0.0,1.019803902718557,-2.0,1.0,5,0.495097567963924
10nh3tl,Y,Loyalty,2.0,2.0,2.0,2.0,0.0,1.6,2.0,0.8,0.0,2.0,5,0.5555555555555556
10nh3tl,Y,Proportionality,-2.0,2.0,2.0,0.0,0.0,0.4,0.0,1.4966629547095769,-2.0,2.0,5,0.4005346408948197
10nh3tl,Y,Purity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10oyrag,Y,Authority_Family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.7142857142857142
10oyrag,Y,Authority_Society,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.7142857142857142
10oyrag,Y,Care_Harm,2.0,1.0,2.0,2.0,1.0,1.6,2.0,0.4898979485566356,1.0,2.0,5,0.6711869097939006
10oyrag,Y,Equality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10oyrag,Y,Loyalty,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5,1.0
10oyrag,Y,Proportionality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10oyrag,Y,Purity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10q1j3m,N,Authority_Family,-1.0,-1.0,,0.0,-1.0,-0.75,-1.0,0.4330127018922193,-1.0,0.0,4,0.6978305207480379
10q1j3m,N,Authority_Society,-0.0,-0.0,,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,4,0.6978305207480379
10q1j3m,N,Care_Harm,-1.0,-2.0,,0.0,0.0,-0.75,-0.5,0.82915619758885,-2.0,0.0,4,0.5467001677156801
10q1j3m,N,Equality,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0
10q1j3m,N,Loyalty,1.0,-2.0,,1.0,-2.0,-0.5,-0.5,1.5,-2.0,1.0,4,0.4
10q1j3m,N,Proportionality,2.0,2.0,,1.0,1.0,1.5,1.5,0.5,1.0,2.0,4,0.6666666666666666
10q1j3m,N,Purity,2.0,2.0,,2.0,2.0,2.0,2.0,0.0,2.0,2.0,4,1.0
10skz7u,N,Authority_Family,-2.0,-2.0,-2.0,-1.0,-1.0,-1.6,-2.0,0.4898979485566356,-2.0,-1.0,5,0.6711869097939006
10skz7u,N,Authority_Society,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,5,0.6711869097939006
10skz7u,N,Care_Harm,1.0,1.0,1.0,1.0,2.0,1.2,1.0,0.4,1.0,2.0,5,0.7142857142857143
10skz7u,N,Equality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10skz7u,N,Loyalty,2.0,1.0,1.0,-1.0,1.0,0.8,1.0,0.9797958971132712,-1.0,2.0,5,0.5051025721682191
10skz7u,N,Proportionality,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.8944271909999159,0.0,2.0,5,0.5278640450004206
10skz7u,N,Purity,-2.0,-2.0,-2.0,-2.0,-1.0,-1.8,-2.0,0.4,-2.0,-1.0,5,0.7142857142857143
10tibnm,Y,Authority_Family,1.0,2.0,2.0,1.0,1.0,1.4,1.0,0.4898979485566356,1.0,2.0,5,0.6711869097939006
10tibnm,Y,Authority_Society,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6711869097939006
10tibnm,Y,Care_Harm,-1.0,-1.0,-1.0,0.0,-1.0,-0.8,-1.0,0.4,-1.0,0.0,5,0.7142857142857143
10tibnm,Y,Equality,0.0,0.0,0.0,-1.0,0.0,-0.2,0.0,0.4,-1.0,0.0,5,0.7142857142857143
10tibnm,Y,Loyalty,1.0,0.0,1.0,1.0,0.0,0.6,1.0,0.4898979485566356,0.0,1.0,5,0.6711869097939005
10tibnm,Y,Proportionality,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,5,1.0
10tibnm,Y,Purity,0.0,-1.0,-1.0,0.0,0.0,-0.4,0.0,0.4898979485566356,-1.0,0.0,5,0.6711869097939005
10uj07i,N,Authority_Family,2.0,2.0,2.0,2.0,1.0,1.8,2.0,0.4,1.0,2.0,5,0.7142857142857143
10uj07i,N,Authority_Society,2.0,2.0,2.0,2.0,1.0,1.8,2.0,0.4,1.0,2.0,5,0.7142857142857143
10uj07i,N,Care_Harm,0.0,-1.0,2.0,1.0,-1.0,0.2,0.0,1.1661903789690602,-1.0,2.0,5,0.4616399415807225
10uj07i,N,Equality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10uj07i,N,Loyalty,1.0,1.0,1.0,0.0,0.0,0.6,1.0,0.4898979485566356,0.0,1.0,5,0.6711869097939005
10uj07i,N,Proportionality,2.0,2.0,2.0,0.0,2.0,1.6,2.0,0.8,0.0,2.0,5,0.5555555555555556
10uj07i,N,Purity,1.0,0.0,1.0,0.0,1.0,0.6,1.0,0.4898979485566356,0.0,1.0,5,0.6711869097939005
10vaeu8,Y,Authority_Family,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5555555555555556
10vaeu8,Y,Authority_Society,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5555555555555556
10vaeu8,Y,Care_Harm,-1.0,-1.0,-2.0,0.0,0.0,-0.8,-1.0,0.7483314773547883,-2.0,0.0,5,0.5719739151027539
10vaeu8,Y,Equality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10vaeu8,Y,Loyalty,1.0,2.0,2.0,2.0,2.0,1.8,2.0,0.4000000000000001,1.0,2.0,5,0.7142857142857142
10vaeu8,Y,Proportionality,2.0,1.0,2.0,1.0,1.0,1.4,1.0,0.4898979485566356,1.0,2.0,5,0.6711869097939006
10vaeu8,Y,Purity,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4000000000000001,0.0,1.0,5,0.7142857142857142
10y55se,N,Authority_Family,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5555555555555556
10y55se,N,Authority_Society,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5555555555555556
10y55se,N,Care_Harm,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6324555320336759,0.0,2.0,5,0.6125741132772068
10y55se,N,Equality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
10y55se,N,Loyalty,-1.0,-1.0,-2.0,0.0,0.0,-0.8,-1.0,0.7483314773547883,-2.0,0.0,5,0.5719739151027539
10y55se,N,Proportionality,2.0,2.0,2.0,2.0,1.0,1.8,2.0,0.4,1.0,2.0,5,0.7142857142857143
10y55se,N,Purity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
110nz69,N,Authority_Family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.6125741132772068
110nz69,N,Authority_Society,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.6324555320336759,0.0,2.0,5,0.6125741132772068
110nz69,N,Care_Harm,2.0,1.0,2.0,2.0,2.0,1.8,2.0,0.4000000000000001,1.0,2.0,5,0.7142857142857142
110nz69,N,Equality,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4000000000000001,0.0,1.0,5,0.7142857142857142
110nz69,N,Loyalty,1.0,0.0,1.0,0.0,0.0,0.4,0.0,0.4898979485566356,0.0,1.0,5,0.6711869097939005
110nz69,N,Proportionality,1.0,2.0,1.0,0.0,0.0,0.8,1.0,0.7483314773547883,0.0,2.0,5,0.5719739151027539
110nz69,N,Purity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
111gbbh,N,Authority_Family,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,5,1.0
111gbbh,N,Authority_Society,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,5,1.0
111gbbh,N,Care_Harm,1.0,1.0,1.0,2.0,1.0,1.2,1.0,0.4,1.0,2.0,5,0.7142857142857143
111gbbh,N,Equality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
111gbbh,N,Loyalty,2.0,2.0,1.0,1.0,1.0,1.4,1.0,0.4898979485566356,1.0,2.0,5,0.6711869097939006
111gbbh,N,Proportionality,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.8944271909999159,0.0,2.0,5,0.5278640450004206
111gbbh,N,Purity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
1146ple,N,Authority_Family,-1.0,-1.0,-2.0,0.0,0.0,-0.8,-1.0,0.7483314773547883,-2.0,0.0,5,0.5719739151027539
1146ple,N,Authority_Society,-1.0,-1.0,-2.0,0.0,0.0,-0.8,-1.0,0.7483314773547883,-2.0,0.0,5,0.5719739151027539
1146ple,N,Care_Harm,-2.0,-2.0,-2.0,-1.0,-1.0,-1.6,-2.0,0.4898979485566356,-2.0,-1.0,5,0.6711869097939006
1146ple,N,Equality,0.0,1.0,-2.0,0.0,0.0,-0.2,0.0,0.9797958971132712,-2.0,1.0,5,0.505102572168219
1146ple,N,Loyalty,-1.0,0.0,-1.0,0.0,-1.0,-0.6,-1.0,0.4898979485566356,-1.0,0.0,5,0.6711869097939005
1146ple,N,Proportionality,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,5,1.0
1146ple,N,Purity,0.0,0.0,-1.0,-1.0,-1.0,-0.6,-1.0,0.4898979485566356,-1.0,0.0,5,0.6711869097939005
114stgg,Y,Authority_Family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5555555555555555
114stgg,Y,Authority_Society,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5555555555555555
114stgg,Y,Care_Harm,-1.0,-2.0,-2.0,0.0,-1.0,-1.2,-1.0,0.7483314773547883,-2.0,0.0,5,0.5719739151027539
114stgg,Y,Equality,2.0,0.0,-1.0,0.0,0.0,0.2,0.0,0.9797958971132712,-1.0,2.0,5,0.505102572168219
114stgg,Y,Loyalty,1.0,2.0,2.0,1.0,0.0,1.2,1.0,0.7483314773547883,0.0,2.0,5,0.5719739151027539
114stgg,Y,Proportionality,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.6324555320336759,0.0,2.0,5,0.6125741132772068
114stgg,Y,Purity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
115r8c7,N,Authority_Family,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.7142857142857142
115r8c7,N,Authority_Society,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.7142857142857142
115r8c7,N,Care_Harm,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.8944271909999159,-1.0,1.0,5,0.5278640450004206
115r8c7,N,Equality,2.0,2.0,2.0,0.0,0.0,1.2,2.0,0.9797958971132712,0.0,2.0,5,0.505102572168219
115r8c7,N,Loyalty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
115r8c7,N,Proportionality,1.0,1.0,2.0,2.0,2.0,1.6,2.0,0.4898979485566356,1.0,2.0,5,0.6711869097939006
115r8c7,N,Purity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
